KPIElement_Time_elements_Actual_times_Actual_unit_busy_time_AUBT_Definition,6095,Variable
KPIElement_Time_elements_Actual_times_Actual_production__time_APT_Definition,6096,Variable
KPIElement_Time_elements_Actual_times_Actual_queuing_time_AQT_Definition,6097,Variable
KPIElement_Time_elements_Actual_times_Actual_unit_down_time_ADOT_Definition,6098,Variable
KPIElement_Time_elements_Actual_times_Actual_unit_delay_time_ADET_Definition,6099,Variable
KPIElement_Time_elements_Actual_times_Actual_unit_setup_time_AUST_Definition,6100,Variable
KPIElement_Time_elements_Actual_times_Actual_transport_time_ATT_Definition,6101,Variable
KeyPerformanceIndicator_Allocation_efficiency_Allocation_efficiency_V,6102,Variable
KeyPerformanceIndicator_Allocation_efficiency_Allocation_efficiency_V_EngineeringUnits,6103,Variable
KeyPerformanceIndicator_Allocation_efficiency_Allocation_efficiency_V_Definition,6104,Variable
KeyPerformanceIndicator_Allocation_efficiency_Allocation_efficiency_V_EURange,6105,Variable
KeyPerformanceIndicator_Allocation_efficiency_Allocation_efficiency_M_InputArguments,6106,Variable
KeyPerformanceIndicator_Allocation_efficiency_Allocation_efficiency_M_OutputArguments,6107,Variable
KeyPerformanceIndicator_Utilization_efficiency_Utilization_efficiency_V,6108,Variable
KeyPerformanceIndicator_Utilization_efficiency_Utilization_efficiency_V_EngineeringUnits,6109,Variable
KeyPerformanceIndicator_Utilization_efficiency_Utilization_efficiency_V_Definition,6110,Variable
KeyPerformanceIndicator_Utilization_efficiency_Utilization_efficiency_V_EURange,6111,Variable
KeyPerformanceIndicator_Utilization_efficiency_Utilization_efficiency_M_InputArguments,6112,Variable
KeyPerformanceIndicator_Utilization_efficiency_Utilization_efficiency_M_OutputArguments,6113,Variable
KeyPerformanceIndicator_Overall_equipment_effectiveness_index_Overall_equipment_effectiveness_index_V,6114,Variable
KeyPerformanceIndicator_Overall_equipment_effectiveness_index_Overall_equipment_effectiveness_index_V_EngineeringUnits,6115,Variable
KeyPerformanceIndicator_Overall_equipment_effectiveness_index_Overall_equipment_effectiveness_index_M_InputArguments,6116,Variable
KeyPerformanceIndicator_Overall_equipment_effectiveness_index_Overall_equipment_effectiveness_index_M_OutputArguments,6117,Variable
KeyPerformanceIndicator_Overall_equipment_effectiveness_index_Overall_equipment_effectiveness_index_V_Definition,6118,Variable
KeyPerformanceIndicator_Overall_equipment_effectiveness_index_Overall_equipment_effectiveness_index_V_EURange,6119,Variable
KeyPerformanceIndicator_Net_equipment_effectiveness_index_Net_equipment_effectiveness_index_V,6120,Variable
KeyPerformanceIndicator_Net_equipment_effectiveness_index_Net_equipment_effectiveness_index_V_EngineeringUnits,6121,Variable
KeyPerformanceIndicator_Net_equipment_effectiveness_index_Net_equipment_effectiveness_index_M_InputArguments,6122,Variable
KeyPerformanceIndicator_Net_equipment_effectiveness_index_Net_equipment_effectiveness_index_M_OutputArguments,6123,Variable
KeyPerformanceIndicator_Net_equipment_effectiveness_index_Net_equipment_effectiveness_index_V_Definition,6124,Variable
KeyPerformanceIndicator_Net_equipment_effectiveness_index_Net_equipment_effectiveness_index_V_EURange,6125,Variable
KeyPerformanceIndicator_Availability_Availability_V,6126,Variable
KeyPerformanceIndicator_Availability_Availability_V_EngineeringUnits,6127,Variable
KeyPerformanceIndicator_Availability_Availability_V_Definition,6128,Variable
KeyPerformanceIndicator_Availability_Availability_V_EURange,6129,Variable
KeyPerformanceIndicator_Availability_Availability_M_InputArguments,6130,Variable
KeyPerformanceIndicator_Availability_Availability_M_OutputArguments,6131,Variable
KeyPerformanceIndicator_Effectiveness_Effectiveness_V,6132,Variable
KeyPerformanceIndicator_Effectiveness_Effectiveness_V_EngineeringUnits,6133,Variable
KeyPerformanceIndicator_Effectiveness_Effectiveness_M_InputArguments,6134,Variable
KeyPerformanceIndicator_Effectiveness_Effectiveness_M_OutputArguments,6135,Variable
KeyPerformanceIndicator_Effectiveness_Effectiveness_V_Definition,6136,Variable
KeyPerformanceIndicator_Effectiveness_Effectiveness_V_EURange,6137,Variable
KeyPerformanceIndicator_Quality_ratio_Quality_ratio_V,6138,Variable
KeyPerformanceIndicator_Quality_ratio_Quality_ratio_V_EngineeringUnits,6139,Variable
KeyPerformanceIndicator_Quality_ratio_Quality_ratio_M_InputArguments,6140,Variable
KeyPerformanceIndicator_Quality_ratio_Quality_ratio_M_OutputArguments,6141,Variable
KeyPerformanceIndicator_Quality_ratio_Quality_ratio_V_Definition,6142,Variable
KeyPerformanceIndicator_Quality_ratio_Quality_ratio_V_EURange,6143,Variable
KeyPerformanceIndicator_Setup__ratio_Setup_ratio_V,6144,Variable
KeyPerformanceIndicator_Setup__ratio_Setup_ratio_M_InputArguments,6145,Variable
KeyPerformanceIndicator_Setup__ratio_Setup_ratio_M_OutputArguments,6146,Variable
KeyPerformanceIndicator_Setup__ratio_Setup_ratio_V_EngineeringUnits,6147,Variable
KeyPerformanceIndicator_Setup__ratio_Setup_ratio_V_Definition,6148,Variable
KeyPerformanceIndicator_Setup__ratio_Setup_ratio_V_EURange,6149,Variable
KeyPerformanceIndicator_Technical_efficiency_Technical_efficiency_V,6150,Variable
KeyPerformanceIndicator_Technical_efficiency_Technical_efficiency_V_EngineeringUnits,6151,Variable
KeyPerformanceIndicator_Technical_efficiency_Technical_efficiency_M_InputArguments,6152,Variable
KeyPerformanceIndicator_Technical_efficiency_Technical_efficiency_M_OutputArguments,6153,Variable
KeyPerformanceIndicator_Technical_efficiency_Technical_efficiency_V_Definition,6154,Variable
KeyPerformanceIndicator_Technical_efficiency_Technical_efficiency_V_EURange,6155,Variable
KeyPerformanceIndicator_Production_process_ratio_Production_process_ratio_V,6156,Variable
KeyPerformanceIndicator_Production_process_ratio_Production_process_ratio_V_EngineeringUnits,6157,Variable
KeyPerformanceIndicator_Production_process_ratio_Production_process_ratio_M_InputArguments,6158,Variable
KeyPerformanceIndicator_Production_process_ratio_Production_process_ratio_M_OutputArguments,6159,Variable
KeyPerformanceIndicator_Production_process_ratio_Production_process_ratio_V_Definition,6160,Variable
KeyPerformanceIndicator_Production_process_ratio_Production_process_ratio_V_EURange,6161,Variable
KeyPerformanceIndicator_Actual_to_planned_scrap_ratio_Actual_to_planned_scrap_ratio_V,6162,Variable
KeyPerformanceIndicator_Actual_to_planned_scrap_ratio_Actual_to_planned_scrap_ratio_M_InputArguments,6163,Variable
KeyPerformanceIndicator_Actual_to_planned_scrap_ratio_Actual_to_planned_scrap_ratio_M_OutputArguments,6164,Variable
KeyPerformanceIndicator_Actual_to_planned_scrap_ratio_Actual_to_planned_scrap_ratio_V_EngineeringUnits,6165,Variable
KeyPerformanceIndicator_Actual_to_planned_scrap_ratio_Actual_to_planned_scrap_ratio_V_Definition,6166,Variable
KeyPerformanceIndicator_Actual_to_planned_scrap_ratio_Actual_to_planned_scrap_ratio_V_EURange,6167,Variable
KeyPerformanceIndicator_First_pass_yield_First_pass_yield_V,6168,Variable
KeyPerformanceIndicator_First_pass_yield_First_pass_yield_V_EngineeringUnits,6169,Variable
KeyPerformanceIndicator_First_pass_yield_First_pass_yield_M_InputArguments,6170,Variable
KeyPerformanceIndicator_First_pass_yield_First_pass_yield_M_OutputArguments,6171,Variable
KeyPerformanceIndicator_First_pass_yield_First_pass_yield_V_Definition,6172,Variable
KeyPerformanceIndicator_First_pass_yield_First_pass_yield_V_EURange,6173,Variable
KeyPerformanceIndicator_Scrap_ratio_Scrap_ratio_V,6174,Variable
KeyPerformanceIndicator_Scrap_ratio_Scrap_ratio_V_EngineeringUnits,6175,Variable
KeyPerformanceIndicator_Scrap_ratio_Scrap_ratio_M_InputArguments,6176,Variable
KeyPerformanceIndicator_Scrap_ratio_Scrap_ratio_M_OutputArguments,6177,Variable
KeyPerformanceIndicator_Scrap_ratio_Scrap_ratio_V_Definition,6178,Variable
KeyPerformanceIndicator_Scrap_ratio_Scrap_ratio_V_EURange,6179,Variable
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_V,6180,Variable
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_V_EngineeringUnits,6181,Variable
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_M_InputArguments,6182,Variable
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_M_OutputArguments,6183,Variable
